,Year,Month,Day,Hour,Minute,wind direction at 80m (deg),wind speed at 80m (m/s)
13412,2013,7,30,3,00,328.1,5.7
13413,2013,7,30,3,10,328.1,5.7
13414,2013,7,30,3,20,328.1,5.7
13415,2013,7,30,3,30,328.1,5.7
13416,2013,7,30,3,40,328.1,5.7
13417,2013,7,30,3,50,328.1,5.7
13418,2013,7,30,4,00,328.1,5.7
13419,2013,7,30,4,10,328.1,5.7
13420,2013,7,30,4,20,328.1,5.7
13421,2013,7,30,4,30,328.1,5.7
13422,2013,7,30,4,40,328.1,5.7
13423,2013,7,30,4,50,328.1,5.7
13424,2013,7,30,5,00,328.1,5.7
13425,2013,7,30,5,10,328.1,5.7
13426,2013,7,30,5,20,328.1,5.7
13427,2013,7,30,5,30,328.1,5.7
13428,2013,7,30,5,40,328.1,5.7
13429,2013,7,30,5,50,328.1,5.7
13430,2013,7,30,6,00,328.1,5.7
13431,2013,7,30,6,10,328.1,5.7
13432,2013,7,30,6,20,328.1,5.7
13433,2013,7,30,6,30,328.1,5.7
13434,2013,7,30,6,40,328.1,5.7
13435,2013,7,30,6,50,328.1,5.7
13436,2013,7,30,7,00,328.1,5.7
13437,2013,7,30,7,10,328.1,5.7
13438,2013,7,30,7,20,328.1,5.7
13439,2013,7,30,7,30,328.1,5.7
13440,2013,7,30,7,40,328.1,5.7
13441,2013,7,30,7,50,328.1,5.7
13442,2013,7,30,8,00,328.1,5.7
13443,2013,7,30,8,10,328.1,5.7
13444,2013,7,30,8,20,328.1,5.7
13445,2013,7,30,8,30,328.1,5.7
13446,2013,7,30,8,40,328.1,5.7
13447,2013,7,30,8,50,328.1,5.7
13448,2013,7,30,9,00,328.1,5.7
13449,2013,7,30,9,10,328.1,5.7
13450,2013,7,30,9,20,328.1,5.7
13451,2013,7,30,9,30,328.1,5.7
13452,2013,7,30,9,40,328.1,5.7
13453,2013,7,30,9,50,328.1,5.7
13454,2013,7,30,10,00,328.1,5.7
13455,2013,7,30,10,10,328.1,5.7
13456,2013,7,30,10,20,328.1,5.7
13457,2013,7,30,10,30,112.4,4.1
13458,2013,7,30,10,40,112.7,3.6
13459,2013,7,30,10,50,108.3,3.7
13460,2013,7,30,11,00,112.9,3.8
13461,2013,7,30,11,10,110.5,3.8
13462,2013,7,30,11,20,115.4,4.4
13463,2013,7,30,11,30,118.9,4.6
13464,2013,7,30,11,40,119.6,4.4
13465,2013,7,30,11,50,122.3,4.4
13466,2013,7,30,12,00,129.5,4.7
13467,2013,7,30,12,10,125,4.5
13468,2013,7,30,12,20,125.1,4.7
13469,2013,7,30,12,30,131.5,5.1
13470,2013,7,30,12,40,134.3,5.3
13471,2013,7,30,12,50,137.9,5.4
13472,2013,7,30,13,00,140.2,5.5
13473,2013,7,30,13,10,141.2,5.4
13474,2013,7,30,13,20,146.8,5.2
13475,2013,7,30,13,30,146.4,5.2
13476,2013,7,30,13,40,146.1,5.3
13477,2013,7,30,13,50,144.8,5.4
13478,2013,7,30,14,00,145.3,5.6
13479,2013,7,30,14,10,148.6,5.5
13480,2013,7,30,14,20,151.1,5.4
13481,2013,7,30,14,30,148.4,5.6
13482,2013,7,30,14,40,150.1,5.5
13483,2013,7,30,14,50,144.4,5.3
13484,2013,7,30,15,00,144.3,5.3
13485,2013,7,30,15,10,147.9,5
13486,2013,7,30,15,20,156.6,4.9
13487,2013,7,30,15,30,162.3,4.7
13488,2013,7,30,15,40,165.5,4.6
13489,2013,7,30,15,50,165.5,4.6
13490,2013,7,30,16,00,171,4.1
13491,2013,7,30,16,10,177.3,4.3
13492,2013,7,30,16,20,166.8,3.8
13493,2013,7,30,16,30,159.3,3.3
13494,2013,7,30,16,40,160,3.1
13495,2013,7,30,16,50,166.8,3
13496,2013,7,30,17,00,180.4,2.9
13497,2013,7,30,17,10,173.1,2.7
13498,2013,7,30,17,20,162.2,2.4
13499,2013,7,30,17,30,160.7,2.4
13500,2013,7,30,17,40,165,2.6
13501,2013,7,30,17,50,170.1,2.8
13502,2013,7,30,18,00,193,2.6
13503,2013,7,30,18,10,189.4,2.1
13504,2013,7,30,18,20,190.5,1.6
13505,2013,7,30,18,30,194.4,1.1
13506,2013,7,30,18,40,235.9,1.4
13507,2013,7,30,18,50,256.7,1.4
13508,2013,7,30,19,00,272.8,1.7
13509,2013,7,30,19,10,183.8,1
13510,2013,7,30,19,20,201.3,1.5
13511,2013,7,30,19,30,222.4,1.9
13512,2013,7,30,19,40,191.8,1.2
13513,2013,7,30,19,50,191,1
13514,2013,7,30,20,00,182.8,1
13515,2013,7,30,20,10,196.6,1.5
13516,2013,7,30,20,20,202.4,1.8
13517,2013,7,30,20,30,204.2,1.8
13518,2013,7,30,20,40,202.3,1.6
13519,2013,7,30,20,50,197.2,2.3
13520,2013,7,30,21,00,197.2,2.3
13521,2013,7,30,21,10,197.2,2.3
13522,2013,7,30,21,20,197.2,2.3
13523,2013,7,30,21,30,197.2,2.3
13524,2013,7,30,21,40,197.2,2.3
13525,2013,7,30,21,50,197.2,2.3
13526,2013,7,30,22,00,197.2,2.3
13527,2013,7,30,22,10,197.2,2.3
13528,2013,7,30,22,20,197.2,2.3
13529,2013,7,30,22,30,197.2,2.3
13530,2013,7,30,22,40,197.2,2.3
13531,2013,7,30,22,50,197.2,2.3
13532,2013,7,30,23,00,39.6,3.9
13533,2013,7,30,23,10,346.5,2
13534,2013,7,30,23,20,347.3,1.6
13535,2013,7,30,23,30,347.8,1.4
13536,2013,7,30,23,40,358.7,1.1
13537,2013,7,30,23,50,349.1,1.1
13538,2013,7,31,0,00,354.6,0.9
13539,2013,7,31,0,10,336.6,0.7
13540,2013,7,31,0,20,306.1,0.6
13541,2013,7,31,0,30,293.4,0.5
13542,2013,7,31,0,40,306.4,0.4
13543,2013,7,31,0,50,354.1,0.6
13544,2013,7,31,1,00,317.5,0.6
13545,2013,7,31,1,10,2.6,0.8
13546,2013,7,31,1,20,316.3,0.8
13547,2013,7,31,1,30,255.2,3.1
13548,2013,7,31,1,40,260,4.3
13549,2013,7,31,1,50,270.4,4.1
13550,2013,7,31,2,00,263.9,5
13551,2013,7,31,2,10,271,6.2
13552,2013,7,31,2,20,254.7,8.2
13553,2013,7,31,2,30,259.4,5.4
13554,2013,7,31,2,40,259.4,5.4
13555,2013,7,31,2,50,211.4,2.4
13556,2013,7,31,3,00,207.6,1.9
13557,2013,7,31,3,10,207.6,1.9
13558,2013,7,31,3,20,207.6,1.9
13559,2013,7,31,3,30,207.6,1.9
13560,2013,7,31,3,40,81.5,2.7
13561,2013,7,31,3,50,81.5,2.7
13562,2013,7,31,4,00,81.5,2.7
13563,2013,7,31,4,10,81.5,2.7
13564,2013,7,31,4,20,81.5,2.7
13565,2013,7,31,4,30,112.2,3.4
13566,2013,7,31,4,40,111.2,3.3
13567,2013,7,31,4,50,121.9,3.4
13568,2013,7,31,5,00,128.5,2.7
13569,2013,7,31,5,10,128.5,2.7
13570,2013,7,31,5,20,88.4,3.9
13571,2013,7,31,5,30,97.6,4
13572,2013,7,31,5,40,95.8,3.4
13573,2013,7,31,5,50,99.7,3.3
13574,2013,7,31,6,00,89.4,3
13575,2013,7,31,6,10,80.2,3.1
13576,2013,7,31,6,20,69.1,3.1
13577,2013,7,31,6,30,51.9,4.4
13578,2013,7,31,6,40,72.7,2.4
13579,2013,7,31,6,50,352,1.2
13580,2013,7,31,7,00,352,1.2
13581,2013,7,31,7,10,5.1,3.1
13582,2013,7,31,7,20,22.8,4.1
13583,2013,7,31,7,30,36.4,3.4
13584,2013,7,31,7,40,31.2,3.7
13585,2013,7,31,7,50,40,4.3
13586,2013,7,31,8,00,55.9,3.9
13587,2013,7,31,8,10,58.8,3.9
13588,2013,7,31,8,20,58.8,3.9
13589,2013,7,31,8,30,54.5,3.7
13590,2013,7,31,8,40,76.5,3.2
13591,2013,7,31,8,50,84.7,3
13592,2013,7,31,9,00,106.8,2.6
13593,2013,7,31,9,10,105.8,2.3
13594,2013,7,31,9,20,64.7,2.1
13595,2013,7,31,9,30,41.5,3.7
13596,2013,7,31,9,40,33.5,4.5
13597,2013,7,31,9,50,38.3,4.2
13598,2013,7,31,10,00,29.9,4.4
13599,2013,7,31,10,10,34.1,4.6
13600,2013,7,31,10,20,46.1,4.8
13601,2013,7,31,10,30,46,4.8
13602,2013,7,31,10,40,31.1,4.4
13603,2013,7,31,10,50,25.6,4.2
13604,2013,7,31,11,00,2.8,4.6
13605,2013,7,31,11,10,43.2,2.9
13606,2013,7,31,11,20,45.8,2.4
13607,2013,7,31,11,30,79.1,3.4
13608,2013,7,31,11,40,80.5,4
13609,2013,7,31,11,50,80.5,4
13610,2013,7,31,12,00,57.7,3.7
13611,2013,7,31,12,10,57.7,3.7
13612,2013,7,31,12,20,57.7,3.7
13613,2013,7,31,12,30,59.2,4.3
13614,2013,7,31,12,40,49.2,4
13615,2013,7,31,12,50,49.2,4
13616,2013,7,31,13,00,49.2,4
13617,2013,7,31,13,10,49.2,4
13618,2013,7,31,13,20,70.7,5.5
13619,2013,7,31,13,30,66.4,4.6
13620,2013,7,31,13,40,66.4,4.6
13621,2013,7,31,13,50,53.3,4.5
13622,2013,7,31,14,00,69.5,4.6
13623,2013,7,31,14,10,74.4,5.2
13624,2013,7,31,14,20,75.1,5
13625,2013,7,31,14,30,72.6,4.8
13626,2013,7,31,14,40,75.8,4.6
13627,2013,7,31,14,50,73.8,4.4
13628,2013,7,31,15,00,83,5.2
13629,2013,7,31,15,10,85.8,5.3
13630,2013,7,31,15,20,90,5.2
13631,2013,7,31,15,30,91.8,5.4
13632,2013,7,31,15,40,97.1,5.1
13633,2013,7,31,15,50,91.4,5
13634,2013,7,31,16,00,86.8,5
13635,2013,7,31,16,10,81.5,4.8
13636,2013,7,31,16,20,83.2,4.6
13637,2013,7,31,16,30,87.3,4.7
13638,2013,7,31,16,40,93.6,5
13639,2013,7,31,16,50,99.9,5.3
13640,2013,7,31,17,00,105.3,5.1
13641,2013,7,31,17,10,114.5,4.5
13642,2013,7,31,17,20,114.8,3.7
13643,2013,7,31,17,30,118.3,3.2
13644,2013,7,31,17,40,107.3,2.6
13645,2013,7,31,17,50,110.9,2.4
13646,2013,7,31,18,00,109.8,2
13647,2013,7,31,18,10,112.9,1.7
13648,2013,7,31,18,20,109.8,1.6
13649,2013,7,31,18,30,99.7,0.9
13650,2013,7,31,18,40,75.8,0.3
13651,2013,7,31,18,50,245.8,0.2
13652,2013,7,31,19,00,97.1,0.6
13653,2013,7,31,19,10,89.5,0.5
13654,2013,7,31,19,20,53.4,0.7
13655,2013,7,31,19,30,65.7,0.6
13656,2013,7,31,19,40,49.7,0.4
13657,2013,7,31,19,50,5,0.3
13658,2013,7,31,20,00,254.6,0.3
13659,2013,7,31,20,10,190.2,0.3
13660,2013,7,31,20,20,265.2,0.6
13661,2013,7,31,20,30,270.3,1.4
13662,2013,7,31,20,40,265.8,1.8
13663,2013,7,31,20,50,252.5,1.9
13664,2013,7,31,21,00,248.5,2.1
13665,2013,7,31,21,10,254.2,2.3
13666,2013,7,31,21,20,244.7,2
13667,2013,7,31,21,30,237.5,2.1
13668,2013,7,31,21,40,232.2,2.3
13669,2013,7,31,21,50,234.7,2.7
13670,2013,7,31,22,00,238.9,2.8
13671,2013,7,31,22,10,246.7,3.1
13672,2013,7,31,22,20,262.1,3.2
13673,2013,7,31,22,30,264.4,3.7
13674,2013,7,31,22,40,273,4.5
13675,2013,7,31,22,50,276.3,4.6
13676,2013,7,31,23,00,284.7,4.2
13677,2013,7,31,23,10,279.2,3.7
13678,2013,7,31,23,20,272.6,2.9
13679,2013,7,31,23,30,287.7,4.4
13680,2013,7,31,23,40,287.3,4.5
13681,2013,7,31,23,50,287.3,4.5
13682,2013,DataTimeStam,DataTimeStam,aTimeStam,DataTimeStamp,287.3,4.5
13683,2013,8,1,0,00,287.3,4.5
13684,2013,8,1,0,10,287.3,4.5
13685,2013,8,1,0,20,287.3,4.5
13686,2013,8,1,0,30,257,5
13687,2013,8,1,0,40,257,5
13688,2013,8,1,0,50,257,5
13689,2013,8,1,1,00,257,5
13690,2013,8,1,1,10,257,5
13691,2013,8,1,1,20,257,5
13692,2013,8,1,1,30,257,5
13693,2013,8,1,1,40,257,5
13694,2013,8,1,1,50,257,5
13695,2013,8,1,2,00,257,5
13696,2013,8,1,2,10,257,5
13697,2013,8,1,2,20,257,5
13698,2013,8,1,2,30,257,5
13699,2013,8,1,2,40,257,5
13700,2013,8,1,2,50,257,5
13701,2013,8,1,3,00,257,5
13702,2013,8,1,3,10,257,5
13703,2013,8,1,3,20,257,5
13704,2013,8,1,3,30,257,5
13705,2013,8,1,3,40,257,5
13706,2013,8,1,3,50,257,5
13707,2013,8,1,4,00,257,5
13708,2013,8,1,4,10,257,5
13709,2013,8,1,4,20,257,5
13710,2013,8,1,4,30,257,5
13711,2013,8,1,4,40,257,5
13712,2013,8,1,4,50,257,5
13713,2013,8,1,5,00,257,5
13714,2013,8,1,5,10,271.9,8.7
13715,2013,8,1,5,20,278.4,7.5
13716,2013,8,1,5,30,274.3,8.9
13717,2013,8,1,5,40,277.6,8.1
13718,2013,8,1,5,50,279.9,8.8
13719,2013,8,1,6,00,284.5,9.2
13720,2013,8,1,6,10,286.3,10.2
13721,2013,8,1,6,20,293.6,9.7
13722,2013,8,1,6,30,292.8,9.1
13723,2013,8,1,6,40,292.2,9.1
13724,2013,8,1,6,50,292.4,9.2
13725,2013,8,1,7,00,291.6,9.2
13726,2013,8,1,7,10,289.3,9.4
13727,2013,8,1,7,20,290.9,8.9
13728,2013,8,1,7,30,295.9,8.8
13729,2013,8,1,7,40,298.5,8.5
13730,2013,8,1,7,50,299.9,8.3
13731,2013,8,1,8,00,299.9,8.1
13732,2013,8,1,8,10,301.1,7.7
13733,2013,8,1,8,20,299.9,8.1
13734,2013,8,1,8,30,298.7,8.5
13735,2013,8,1,8,40,297.7,8.6
13736,2013,8,1,8,50,301.5,8.8
13737,2013,8,1,9,00,304.5,8.6
13738,2013,8,1,9,10,304.4,8.6
13739,2013,8,1,9,20,302.5,8.4
13740,2013,8,1,9,30,309.7,7.8
13741,2013,8,1,9,40,313.6,7.5
13742,2013,8,1,9,50,317,7.7
13743,2013,8,1,10,00,318,7.9
13744,2013,8,1,10,10,320.5,7.8
13745,2013,8,1,10,20,322.6,7.3
13746,2013,8,1,10,30,322.9,6.9
13747,2013,8,1,10,40,319.8,7.1
13748,2013,8,1,10,50,321.6,7
13749,2013,8,1,11,00,322.5,6.9
13750,2013,8,1,11,10,324.1,6.2
13751,2013,8,1,11,20,325.6,6
13752,2013,8,1,11,30,324,5.9
13753,2013,8,1,11,40,323.8,5.6
13754,2013,8,1,11,50,319.7,5.2
13755,2013,8,1,12,00,320.5,5.1
13756,2013,8,1,12,10,320.2,4.4
13757,2013,8,1,12,20,318.4,5.1
13758,2013,8,1,12,30,317.2,5.2
13759,2013,8,1,12,40,319.2,5.4
13760,2013,8,1,12,50,324.6,5.8
13761,2013,8,1,13,00,325.1,5.4
13762,2013,8,1,13,10,327,5.5
13763,2013,8,1,13,20,327.5,4.9
13764,2013,8,1,13,30,331.1,5.4
13765,2013,8,1,13,40,333.2,5.1
13766,2013,8,1,13,50,335.9,4.9
13767,2013,8,1,14,00,336.7,5.2
13768,2013,8,1,14,10,336.2,5.1
13769,2013,8,1,14,20,333.2,5
13770,2013,8,1,14,30,338.3,4.8
13771,2013,8,1,14,40,341.2,4.8
13772,2013,8,1,14,50,340.1,4.5
13773,2013,8,1,15,00,336.3,4.4
13774,2013,8,1,15,10,331.3,4.3
13775,2013,8,1,15,20,329,4.3
13776,2013,8,1,15,30,325.2,4.6
13777,2013,8,1,15,40,317.4,4.9
13778,2013,8,1,15,50,315.1,4.8
13779,2013,8,1,16,00,312.9,4.7
13780,2013,8,1,16,10,311.2,4.8
13781,2013,8,1,16,20,308.1,4.4
13782,2013,8,1,16,30,305.5,4.5
13783,2013,8,1,16,40,305.2,4.3
13784,2013,8,1,16,50,300.2,4.6
13785,2013,8,1,17,00,299.4,4.8
13786,2013,8,1,17,10,305.5,6.5
13787,2013,8,1,17,20,309,7.6
13788,2013,8,1,17,30,313.8,6.8
13789,2013,8,1,17,40,309.9,5.2
13790,2013,8,1,17,50,309.3,5.1
13791,2013,8,1,18,00,309.3,5.3
13792,2013,8,1,18,10,305.9,4.6
13793,2013,8,1,18,20,311.1,4.4
13794,2013,8,1,18,30,312.6,4.1
13795,2013,8,1,18,40,306.7,4
13796,2013,8,1,18,50,301,4.3
13797,2013,8,1,19,00,299.6,4.4
13798,2013,8,1,19,10,298.5,4.3
13799,2013,8,1,19,20,293.7,4.5
13800,2013,8,1,19,30,285.7,4.1
13801,2013,8,1,19,40,280,4.3
13802,2013,8,1,19,50,278.5,4.2
13803,2013,8,1,20,00,279.9,4.5
13804,2013,8,1,20,10,278.9,4.8
13805,2013,8,1,20,20,275.6,4.8
13806,2013,8,1,20,30,281.5,4.5
13807,2013,8,1,20,40,276.7,4.5
13808,2013,8,1,20,50,270.4,4.8
13809,2013,8,1,21,00,273.7,4.5
13810,2013,8,1,21,10,278.1,4
13811,2013,8,1,21,20,272.9,3.8
13812,2013,8,1,21,30,273,3.9
13813,2013,8,1,21,40,269.9,4
13814,2013,8,1,21,50,267.9,3.6
13815,2013,8,1,22,00,257.3,3.8
13816,2013,8,1,22,10,255.8,3.8
13817,2013,8,1,22,20,256.5,3.6
13818,2013,8,1,22,30,258.9,3.5
13819,2013,8,1,22,40,257.7,3.9
13820,2013,8,1,22,50,253.8,4.3
13821,2013,8,1,23,00,257.9,4.4
13822,2013,8,1,23,10,256.4,4.7
13823,2013,8,1,23,20,255.4,4.5
13824,2013,8,1,23,30,253.7,4.6
13825,2013,8,1,23,40,260.5,4.2
13826,2013,8,1,23,50,260.2,4.3
13827,2013,8,2,0,00,260.4,3.9
13828,2013,8,2,0,10,262.1,3.7
13829,2013,8,2,0,20,262.9,3.3
13830,2013,8,2,0,30,258.3,4.3
13831,2013,8,2,0,40,262.4,4.1
13832,2013,8,2,0,50,241.5,3.5
13833,2013,8,2,1,00,228.9,5.4
13834,2013,8,2,1,10,222.9,4.7
13835,2013,8,2,1,20,225.9,5.3
13836,2013,8,2,1,30,226.5,5.6
13837,2013,8,2,1,40,218.9,5.6
13838,2013,8,2,1,50,218,5.5
13839,2013,8,2,2,00,218.3,5.9
13840,2013,8,2,2,10,217.6,6
13841,2013,8,2,2,20,221.6,6.2
13842,2013,8,2,2,30,224.8,6.8
13843,2013,8,2,2,40,226.4,7.2
13844,2013,8,2,2,50,228.1,7.3
13845,2013,8,2,3,00,229,7.3
13846,2013,8,2,3,10,227.4,7.4
13847,2013,8,2,3,20,228.5,7.3
13848,2013,8,2,3,30,228.6,7.7
13849,2013,8,2,3,40,228.2,7.6
13850,2013,8,2,3,50,226.6,7.6
13851,2013,8,2,4,00,228.1,7.6
13852,2013,8,2,4,10,227.3,7.3
13853,2013,8,2,4,20,228.2,7.5
13854,2013,8,2,4,30,231.1,7.3
13855,2013,8,2,4,40,229.6,7.4
13856,2013,8,2,4,50,234.4,6.8
13857,2013,8,2,5,00,234.1,7
13858,2013,8,2,5,10,230.6,6.8
13859,2013,8,2,5,20,234.5,6.8
13860,2013,8,2,5,30,236.5,6.9
13861,2013,8,2,5,40,234.1,6.8
13862,2013,8,2,5,50,233.6,7
13863,2013,8,2,6,00,235.3,6.7
13864,2013,8,2,6,10,236.9,7
13865,2013,8,2,6,20,237.6,7.1
13866,2013,8,2,6,30,235.3,7.2
13867,2013,8,2,6,40,229.9,7.2
13868,2013,8,2,6,50,239.5,8.1
13869,2013,8,2,7,00,236,8.7
13870,2013,8,2,7,10,234.1,8.7
13871,2013,8,2,7,20,236.7,8.2
13872,2013,8,2,7,30,241.8,8.5
13873,2013,8,2,7,40,242.1,7.7
13874,2013,8,2,7,50,235.6,9
13875,2013,8,2,8,00,240.5,8.8
13876,2013,8,2,8,10,240.8,8.1
13877,2013,8,2,8,20,238.7,8.8
13878,2013,8,2,8,30,241.2,7.5
13879,2013,8,2,8,40,239.3,8.9
13880,2013,8,2,8,50,244.8,10.4
13881,2013,8,2,9,00,256.5,12.5
13882,2013,8,2,9,10,243.5,10.2
13883,2013,8,2,9,20,243.5,10.2
13884,2013,8,2,9,30,243.5,10.2
13885,2013,8,2,9,40,243.5,10.2
13886,2013,8,2,9,50,246.8,9.4
13887,2013,8,2,10,00,253.6,10.2
13888,2013,8,2,10,10,253.6,10.2
13889,2013,8,2,10,20,253.6,10.2
13890,2013,8,2,10,30,253.6,10.2
13891,2013,8,2,10,40,253.6,10.2
13892,2013,8,2,10,50,253.6,10.2
13893,2013,8,2,11,00,253.6,10.2
13894,2013,8,2,11,10,253.6,10.2
13895,2013,8,2,11,20,253.6,10.2
13896,2013,8,2,11,30,253.6,10.2
13897,2013,8,2,11,40,253.6,10.2
13898,2013,8,2,11,50,222.3,8.5
13899,2013,8,2,12,00,222.3,8.5
13900,2013,8,2,12,10,208.1,9
13901,2013,8,2,12,20,211.7,8.6
13902,2013,8,2,12,30,210.8,8.1
13903,2013,8,2,12,40,208.5,8.8
13904,2013,8,2,12,50,209,9
13905,2013,8,2,13,00,204.6,9.9
13906,2013,8,2,13,10,203.8,9.7
13907,2013,8,2,13,20,201.7,9.9
13908,2013,8,2,13,30,202.7,9.9
13909,2013,8,2,13,40,199.7,10
13910,2013,8,2,13,50,202.1,10.4
13911,2013,8,2,14,00,201.9,10.7
13912,2013,8,2,14,10,200.2,11.1
13913,2013,8,2,14,20,199.7,11.8
13914,2013,8,2,14,30,199.5,11.7
13915,2013,8,2,14,40,199.8,10.9
13916,2013,8,2,14,50,202.6,9.6
13917,2013,8,2,15,00,212.3,8.4
13918,2013,8,2,15,10,215.8,7.8
13919,2013,8,2,15,20,214.1,7.9
13920,2013,8,2,15,30,210.8,8.4
13921,2013,8,2,15,40,208.6,7.8
13922,2013,8,2,15,50,210.6,7.4
13923,2013,8,2,16,00,204.5,7.8
13924,2013,8,2,16,10,203,7.4
13925,2013,8,2,16,20,199.4,7.1
13926,2013,8,2,16,30,199.6,7.1
13927,2013,8,2,16,40,202,8
13928,2013,8,2,16,50,200.8,8.2
13929,2013,8,2,17,00,203,8.8
13930,2013,8,2,17,10,200.9,8.3
13931,2013,8,2,17,20,202.3,8.5
13932,2013,8,2,17,30,208.4,8.6
13933,2013,8,2,17,40,210.5,8.3
13934,2013,8,2,17,50,214.4,8
13935,2013,8,2,18,00,212.2,7.5
13936,2013,8,2,18,10,215.2,7.4
13937,2013,8,2,18,20,223.2,7
13938,2013,8,2,18,30,234,6.8
13939,2013,8,2,18,40,237.3,6.1
13940,2013,8,2,18,50,244.6,5.8
13941,2013,8,2,19,00,247.1,5.3
13942,2013,8,2,19,10,251.8,5.1
13943,2013,8,2,19,20,254.2,4.7
13944,2013,8,2,19,30,254.1,5.2
13945,2013,8,2,19,40,254.4,5
13946,2013,8,2,19,50,252.7,5.4
13947,2013,8,2,20,00,247.9,5.9
13948,2013,8,2,20,10,258.6,5.6
13949,2013,8,2,20,20,258.8,5.7
13950,2013,8,2,20,30,260.2,5.4
13951,2013,8,2,20,40,267.6,4.6
13952,2013,8,2,20,50,264.1,4.6
13953,2013,8,2,21,00,272,4.1
13954,2013,8,2,21,10,276.4,3.6
13955,2013,8,2,21,20,283.7,3.5
13956,2013,8,2,21,30,284.1,3.4
13957,2013,8,2,21,40,302.2,2.8
13958,2013,8,2,21,50,306.1,2.2
13959,2013,8,2,22,00,293.2,2
13960,2013,8,2,22,10,294.3,2.3
13961,2013,8,2,22,20,304.3,2.1
13962,2013,8,2,22,30,318.9,1.7
13963,2013,8,2,22,40,329.8,1.9
13964,2013,8,2,22,50,2.6,2.4
13965,2013,8,2,23,00,357.9,2.3
13966,2013,8,2,23,10,330.2,2
13967,2013,8,2,23,20,331.4,2.2
13968,2013,8,2,23,30,335.2,2.2
13969,2013,8,2,23,40,355.8,2.8
13970,2013,8,2,23,50,358,2.7
13971,2013,8,3,0,00,350.8,2.5
13972,2013,8,3,0,10,358.9,3
13973,2013,8,3,0,20,0.2,3.1
13974,2013,8,3,0,30,353.2,3.2
13975,2013,8,3,0,40,349.5,3.5
13976,2013,8,3,0,50,2.4,3.9
13977,2013,8,3,1,00,4.8,3.4
13978,2013,8,3,1,10,2.4,3
13979,2013,8,3,1,20,6.4,3
13980,2013,8,3,1,30,8.5,3.1
13981,2013,8,3,1,40,12.1,2.5
13982,2013,8,3,1,50,33.6,1.1
13983,2013,8,3,2,00,140.7,1.9
13984,2013,8,3,2,10,77.1,1.7
13985,2013,8,3,2,20,12,2.6
13986,2013,8,3,2,30,358.5,1.8
13987,2013,8,3,2,40,202.2,1.4
13988,2013,8,3,2,50,40.1,1.5
13989,2013,8,3,3,00,21.3,1.4
13990,2013,8,3,3,10,27.3,1.1
13991,2013,8,3,3,20,30.1,0.9
13992,2013,8,3,3,30,352.2,2
13993,2013,8,3,3,40,351.2,2
13994,2013,8,3,3,50,348,2.2
13995,2013,8,3,4,00,356.6,2
13996,2013,8,3,4,10,349.9,1.7
13997,2013,8,3,4,20,335.6,1.8
13998,2013,8,3,4,30,334.5,1.7
13999,2013,8,3,4,40,352.3,0.9
14000,2013,8,3,4,50,25.6,0.5
14001,2013,8,3,5,00,167.5,1.2
14002,2013,8,3,5,10,167.5,1.2
14003,2013,8,3,5,20,167.5,1.2
14004,2013,8,3,5,30,220.8,2.2
14005,2013,8,3,5,40,323.9,2.3
14006,2013,8,3,5,50,331.2,2.3
14007,2013,8,3,6,00,321.2,1.5
14008,2013,8,3,6,10,307.8,2
14009,2013,8,3,6,20,337.7,3.1
14010,2013,8,3,6,30,337.2,3
14011,2013,8,3,6,40,336,2.6
14012,2013,8,3,6,50,346.4,2.8
14013,2013,8,3,7,00,355.7,3.2
14014,2013,8,3,7,10,3.6,3.5
14015,2013,8,3,7,20,7.6,3.2
14016,2013,8,3,7,30,5.4,1.8
14017,2013,8,3,7,40,2.1,1.7
14018,2013,8,3,7,50,326.6,1.5
14019,2013,8,3,8,00,53.2,1.3
14020,2013,8,3,8,10,355.7,1.2
14021,2013,8,3,8,20,350.7,1.3
14022,2013,8,3,8,30,350.7,1.3
14023,2013,8,3,8,40,350.7,1.3
14024,2013,8,3,8,50,350.7,1.3
14025,2013,8,3,9,00,350.7,1.3
14026,2013,8,3,9,10,350.7,1.3
14027,2013,8,3,9,20,108.8,3.3
14028,2013,8,3,9,30,27.4,1.5
14029,2013,8,3,9,40,6.6,1.5
14030,2013,8,3,9,50,6.6,1.5
14031,2013,8,3,10,00,6.6,1.5
14032,2013,8,3,10,10,6.6,1.5
14033,2013,8,3,10,20,6.6,1.5
14034,2013,8,3,10,30,6.6,1.5
14035,2013,8,3,10,40,6.6,1.5
14036,2013,8,3,10,50,27.9,3.4
14037,2013,8,3,11,00,26.7,4
14038,2013,8,3,11,10,28.3,3.4
14039,2013,8,3,11,20,30.5,3.6
14040,2013,8,3,11,30,27.6,3.8
14041,2013,8,3,11,40,40.1,4.2
14042,2013,8,3,11,50,41.9,4.1
14043,2013,8,3,12,00,43.8,4.3
14044,2013,8,3,12,10,42.2,5
14045,2013,8,3,12,20,41.9,5
14046,2013,8,3,12,30,50.9,4.6
14047,2013,8,3,12,40,60.7,4
14048,2013,8,3,12,50,77.9,4
14049,2013,8,3,13,00,100.1,3.6
14050,2013,8,3,13,10,125,3.2
14051,2013,8,3,13,20,128.1,2
14052,2013,8,3,13,30,89.2,0.9
14053,2013,8,3,13,40,17.3,0.6
14054,2013,8,3,13,50,338.1,0.5
14055,2013,8,3,14,00,311.9,1.2
14056,2013,8,3,14,10,300.5,0.9
14057,2013,8,3,14,20,283.4,0.7
14058,2013,8,3,14,30,304.5,1.1
