SiteID,1686275,Site Timezone,-6,Data Timezone,-6,Longitude,-87.7298278809,Latitude,43.8935852051
2007,3,31,21,30,N/A,118.95,16.94,7.4,97330,N/A
2007,3,31,22,30,N/A,145.95000000000002,10.07,5.39,97240,N/A
2007,3,31,23,30,N/A,167.71,8.82,6.22,97290,N/A
2007,4,1,0,30,N/A,133.86,13.96,5.7,97100,N/A
2007,4,1,1,30,N/A,148.83,12.5,5.74,97100,N/A
2007,4,1,2,30,N/A,159.95000000000002,10.77,5.44,97080,N/A
2007,4,1,3,30,N/A,174.73,10.870000000000001,6.19,97040,N/A
2007,4,1,4,30,N/A,180.3,9.700000000000001,6.3100000000000005,97030,N/A
2007,4,1,5,30,N/A,178.02,10.09,5.92,97000,N/A
2007,4,1,6,30,N/A,192.65,8.42,6.26,96980,N/A
2007,4,1,7,30,N/A,188.82,8.92,7.61,96950,N/A
2007,4,1,8,30,N/A,181.88,10.44,6.75,96880,N/A
2007,4,1,9,30,N/A,178.36,11.47,6.03,96830,N/A
2007,4,1,10,30,N/A,175.97,10.93,6.04,96780,N/A
2007,4,1,11,30,N/A,171.29,12.49,6.640000000000001,96710,N/A
2007,4,1,12,30,N/A,175.58,12.72,6.82,96640,N/A
2007,4,1,13,30,N/A,186.57,10.06,8.71,96660,N/A
2007,4,1,14,30,N/A,216.97,13,12.08,96670,N/A
2007,4,1,15,30,N/A,233.49,12.33,10.75,96720,N/A
2007,4,1,16,30,N/A,238.76,11.67,10.21,96760,N/A
2007,4,1,17,30,N/A,235.5,11.69,9.620000000000001,96790,N/A
2007,4,1,18,30,N/A,235.92000000000002,7.62,9.05,96840,N/A
2007,4,1,19,30,N/A,233.6,8.67,8.21,96880,N/A
2007,4,1,20,30,N/A,248.91,10.07,7.44,96940,N/A
2007,4,1,21,30,N/A,245.48000000000002,8.700000000000001,6.82,96970,N/A
2007,4,1,22,30,N/A,262.64,12.530000000000001,5.13,97020,N/A
2007,4,1,23,30,N/A,267.95,13.39,4.42,97040,N/A
2007,4,2,0,30,N/A,268.04,11.99,4.18,97160,N/A
2007,4,2,1,30,N/A,269.87,12.02,3.58,97220,N/A
2007,4,2,2,30,N/A,275.13,15.31,3.2600000000000002,97280,N/A
2007,4,2,3,30,N/A,274.05,13.1,2.81,97390,N/A
2007,4,2,4,30,N/A,273.06,11.290000000000001,2.38,97490,N/A
2007,4,2,5,30,N/A,270.91,10.55,1.95,97550,N/A
2007,4,2,6,30,N/A,277.22,10.370000000000001,2.12,97650,N/A
2007,4,2,7,30,N/A,276.79,9.98,2.91,97730,N/A
2007,4,2,8,30,N/A,274.1,9.78,3.89,97790,N/A
2007,4,2,9,30,N/A,273.64,10.18,5.24,97860,N/A
2007,4,2,10,30,N/A,275.76,10.44,6.6000000000000005,97880,N/A
2007,4,2,11,30,N/A,273.5,10.200000000000001,7.87,97930,N/A
2007,4,2,12,30,N/A,272.3,9.5,9.08,97980,N/A
2007,4,2,13,30,N/A,271.18,8.98,10.14,98020,N/A
2007,4,2,14,30,N/A,273.91,7.84,10.97,98040,N/A
2007,4,2,15,30,N/A,275.5,7.43,11.52,98080,N/A
2007,4,2,16,30,N/A,275.47,6.84,11.700000000000001,98100,N/A
2007,4,2,17,30,N/A,279.68,4.83,11.61,98130,N/A
2007,4,2,18,30,N/A,284.97,5.04,11.540000000000001,98160,N/A
2007,4,2,19,30,N/A,279.92,3.31,11.41,98200,N/A
2007,4,2,20,30,N/A,10.31,1.3800000000000001,11.14,98150,N/A
2007,4,2,21,30,N/A,92.81,1.57,9.05,98210,N/A
2007,4,2,22,30,N/A,141.57,2.66,8.32,98200,N/A
2007,4,2,23,30,N/A,144.57,2.74,7.95,98210,N/A
2007,4,3,0,30,N/A,104.97,4.0200000000000005,7.48,98120,N/A
2007,4,3,1,30,N/A,163.95000000000002,3.97,5.28,98190,N/A
2007,4,3,2,30,N/A,118.52,5.8100000000000005,5.61,98080,N/A
2007,4,3,3,30,N/A,119.56,6.49,4.8500000000000005,98040,N/A
2007,4,3,4,30,N/A,63.89,4.75,3.6,98070,N/A
2007,4,3,5,30,N/A,86.88,7.13,3.7600000000000002,98000,N/A
2007,4,3,6,30,N/A,85.26,7.7,4.3,97910,N/A
2007,4,3,7,30,N/A,73.73,9.09,4.03,97860,N/A
2007,4,3,8,30,N/A,66.4,9.47,3.66,97830,N/A
2007,4,3,9,30,N/A,64.73,9.96,3.5,97740,N/A
2007,4,3,10,30,N/A,77.64,9.870000000000001,4.91,97680,N/A
2007,4,3,11,30,N/A,73.3,9.01,5.59,97580,N/A
2007,4,3,12,30,N/A,71.02,8.42,5.63,97480,N/A
2007,4,3,13,30,N/A,67.6,7.37,4.91,97450,N/A
2007,4,3,14,30,N/A,58.9,6.28,4.7700000000000005,97380,N/A
2007,4,3,15,30,N/A,24.97,5.86,3.91,97340,N/A
2007,4,3,16,30,N/A,339.93,4.6000000000000005,4.72,97330,N/A
2007,4,3,17,30,N/A,328.52,4.25,4.6000000000000005,97310,N/A
2007,4,3,18,30,N/A,312.55,5.69,4.65,97280,N/A
2007,4,3,19,30,N/A,306.15000000000003,7.140000000000001,4.57,97250,N/A
2007,4,3,20,30,N/A,296.6,7.72,3.81,97260,N/A
2007,4,3,21,30,N/A,288.27,9.31,3.79,97220,N/A
2007,4,3,22,30,N/A,288.91,10.53,4.13,97160,N/A
2007,4,3,23,30,N/A,287.72,9.93,3.69,97150,N/A
2007,4,4,0,30,N/A,293.43,9,3.3200000000000003,97140,N/A
2007,4,4,1,30,N/A,306.51,9.39,2.19,97170,N/A
2007,4,4,2,30,N/A,303.8,9.48,1.62,97210,N/A
2007,4,4,3,30,N/A,302.03000000000003,12.05,-0.01,97270,N/A
2007,4,4,4,30,N/A,301.41,15.19,-1.53,97360,N/A
2007,4,4,5,30,N/A,300.45,15.870000000000001,-2.25,97410,N/A
2007,4,4,6,30,N/A,300.64,16.07,-2.68,97470,N/A
2007,4,4,7,30,N/A,302.17,16.73,-2.47,97550,N/A
2007,4,4,8,30,N/A,300.61,16.35,-2.39,97610,N/A
2007,4,4,9,30,N/A,300.22,15.75,-2.72,97710,N/A
2007,4,4,10,30,N/A,303.67,15.66,-1.96,97760,N/A
2007,4,4,11,30,N/A,301.58,15,-1.3900000000000001,97810,N/A
2007,4,4,12,30,N/A,302.99,15.290000000000001,-1.12,97860,N/A
2007,4,4,13,30,N/A,301.01,16.31,-1.58,97920,N/A
2007,4,4,14,30,N/A,313.09000000000003,15.46,-0.74,97970,N/A
2007,4,4,15,30,N/A,320.32,15.42,-2,98070,N/A
2007,4,4,16,30,N/A,314.67,15.120000000000001,-2.73,98140,N/A
2007,4,4,17,30,N/A,318.93,15.08,-3.44,98220,N/A
2007,4,4,18,30,N/A,322.37,13.58,-4.47,98290,N/A
2007,4,4,19,30,N/A,322.44,12.71,-4.98,98360,N/A
2007,4,4,20,30,N/A,321.77,13.56,-5.07,98350,N/A
2007,4,4,21,30,N/A,324.15000000000003,13.9,-5.34,98340,N/A
2007,4,4,22,30,N/A,324.82,12.780000000000001,-5.61,98320,N/A
2007,4,4,23,30,N/A,325.11,13.32,-5.64,98350,N/A
2007,4,5,0,30,N/A,332.15000000000003,12.540000000000001,-5.78,98360,N/A
2007,4,5,1,30,N/A,326.82,10.68,-6.13,98400,N/A
2007,4,5,2,30,N/A,329.54,13.49,-6.22,98420,N/A
2007,4,5,3,30,N/A,325.27,11.38,-6.34,98460,N/A
2007,4,5,4,30,N/A,321.36,10.8,-6.5200000000000005,98500,N/A
2007,4,5,5,30,N/A,319.57,11.05,-6.78,98530,N/A
2007,4,5,6,30,N/A,319.98,12.22,-6.98,98560,N/A
2007,4,5,7,30,N/A,321.36,12.34,-6.83,98610,N/A
2007,4,5,8,30,N/A,322.45,12.05,-6.46,98630,N/A
2007,4,5,9,30,N/A,318.03000000000003,10.93,-5.79,98640,N/A
2007,4,5,10,30,N/A,320.73,11.6,-5.0200000000000005,98650,N/A
2007,4,5,11,30,N/A,318.63,11.26,-4.03,98630,N/A
2007,4,5,12,30,N/A,315.07,10.870000000000001,-3.12,98600,N/A
2007,4,5,13,30,N/A,313.94,11.49,-2.41,98570,N/A
2007,4,5,14,30,N/A,318.18,11.57,-1.73,98550,N/A
2007,4,5,15,30,N/A,319.63,11.39,-1.34,98560,N/A
2007,4,5,16,30,N/A,321.89,11.88,-1.47,98570,N/A
2007,4,5,17,30,N/A,319.78000000000003,10.47,-1.98,98590,N/A
2007,4,5,18,30,N/A,327.34000000000003,11.91,-3.0700000000000003,98620,N/A
2007,4,5,19,30,N/A,332.71,10.22,-4.36,98660,N/A
2007,4,5,20,30,N/A,332.21,11.200000000000001,-5.72,98670,N/A
2007,4,5,21,30,N/A,330.29,11.36,-6.79,98640,N/A
2007,4,5,22,30,N/A,331.44,11.5,-7.26,98580,N/A
2007,4,5,23,30,N/A,327.98,11.28,-7.33,98530,N/A
2007,4,6,0,30,N/A,322.88,9.120000000000001,-7.2700000000000005,98520,N/A
2007,4,6,1,30,N/A,321.48,9.200000000000001,-7.24,98490,N/A
2007,4,6,2,30,N/A,321.5,9.49,-7.42,98460,N/A
2007,4,6,3,30,N/A,321.90000000000003,9.65,-7.71,98440,N/A
2007,4,6,4,30,N/A,318.83,9.19,-8.03,98420,N/A
2007,4,6,5,30,N/A,317.29,10.06,-8.44,98390,N/A
2007,4,6,6,30,N/A,318.90000000000003,10.290000000000001,-8.71,98380,N/A
2007,4,6,7,30,N/A,317.94,10.22,-8.42,98370,N/A
2007,4,6,8,30,N/A,321.98,9.790000000000001,-7.68,98350,N/A
2007,4,6,9,30,N/A,322.04,9.620000000000001,-6.82,98320,N/A
2007,4,6,10,30,N/A,320.14,9.49,-5.94,98290,N/A
2007,4,6,11,30,N/A,317.43,9.81,-5.05,98250,N/A
2007,4,6,12,30,N/A,314.94,10,-4.3100000000000005,98210,N/A
2007,4,6,13,30,N/A,316.95,9.85,-3.71,98170,N/A
2007,4,6,14,30,N/A,315.59000000000003,10.61,-3.58,98150,N/A
2007,4,6,15,30,N/A,319.92,10.46,-3.58,98150,N/A
2007,4,6,16,30,N/A,326.22,11.44,-4.07,98160,N/A
2007,4,6,17,30,N/A,326.97,11.28,-4.96,98190,N/A
2007,4,6,18,30,N/A,328.94,11.370000000000001,-6.04,98220,N/A
2007,4,6,19,30,N/A,325.68,11.25,-6.84,98240,N/A
2007,4,6,20,30,N/A,320.97,11.11,-7.2,98190,N/A
2007,4,6,21,30,N/A,316.17,10.89,-7.37,98130,N/A
2007,4,6,22,30,N/A,312.28000000000003,10.700000000000001,-7.3,98050,N/A
2007,4,6,23,30,N/A,311.94,10.73,-7.26,97990,N/A
2007,4,7,0,30,N/A,311.44,10.16,-7.23,97960,N/A
2007,4,7,1,30,N/A,310.75,10.09,-7.53,97940,N/A
2007,4,7,2,30,N/A,316.11,10.91,-7.5200000000000005,97920,N/A
2007,4,7,3,30,N/A,311.27,10.73,-7.51,97900,N/A
2007,4,7,4,30,N/A,313.08,10.83,-7.62,97900,N/A
2007,4,7,5,30,N/A,314,10.81,-7.82,97890,N/A
2007,4,7,6,30,N/A,316.07,10.97,-7.8100000000000005,97910,N/A
2007,4,7,7,30,N/A,318.56,11.11,-7.46,97950,N/A
2007,4,7,8,30,N/A,323.7,10.63,-6.8100000000000005,97980,N/A
2007,4,7,9,30,N/A,322.02,9.66,-6.0600000000000005,98000,N/A
2007,4,7,10,30,N/A,322.38,9.290000000000001,-5.0600000000000005,98000,N/A
2007,4,7,11,30,N/A,321.47,9.13,-3.98,98000,N/A
2007,4,7,12,30,N/A,321.52,8.66,-2.97,97990,N/A
2007,4,7,13,30,N/A,315.35,8.35,-2.04,97980,N/A
2007,4,7,14,30,N/A,308.90000000000003,8.17,-1.26,97980,N/A
2007,4,7,15,30,N/A,310.29,8.36,-0.76,98010,N/A
2007,4,7,16,30,N/A,312.95,9.27,-1.3,98050,N/A
2007,4,7,17,30,N/A,343.21,7.68,-1.44,98070,N/A
2007,4,7,18,30,N/A,351.2,6.67,-2.71,98130,N/A
2007,4,7,19,30,N/A,346.91,7.75,-2.98,98190,N/A
2007,4,7,20,30,N/A,340.76,7.76,-3.42,98210,N/A
2007,4,7,21,30,N/A,338.36,8.3,-4.18,98220,N/A
2007,4,7,22,30,N/A,335.1,8.73,-4.7,98180,N/A
2007,4,7,23,30,N/A,326.68,7.5200000000000005,-5.09,98200,N/A
2007,4,8,0,30,N/A,323.1,8.01,-5.39,98190,N/A
2007,4,8,1,30,N/A,324.72,8.57,-5.53,98200,N/A
2007,4,8,2,30,N/A,322.56,8.32,-5.57,98220,N/A
2007,4,8,3,30,N/A,327.85,8.040000000000001,-5.67,98240,N/A
2007,4,8,4,30,N/A,324.38,7.54,-5.83,98300,N/A
2007,4,8,5,30,N/A,325.92,7.5200000000000005,-6.03,98330,N/A
2007,4,8,6,30,N/A,333.45,6.58,-5.84,98360,N/A
2007,4,8,7,30,N/A,334.85,5.63,-4.76,98410,N/A
2007,4,8,8,30,N/A,336.02,4.57,-3.67,98450,N/A
2007,4,8,9,30,N/A,336.99,4.29,-2.67,98460,N/A
2007,4,8,10,30,N/A,336.49,3.6,-1.67,98450,N/A
2007,4,8,11,30,N/A,92.3,1.05,-1.75,98450,N/A
2007,4,8,12,30,N/A,93.22,4.5200000000000005,-2.5100000000000002,98440,N/A
2007,4,8,13,30,N/A,91.69,5.0600000000000005,-2.81,98450,N/A
2007,4,8,14,30,N/A,113.69,4.32,-2.64,98460,N/A
2007,4,8,15,30,N/A,132.11,4.48,-2.5300000000000002,98460,N/A
2007,4,8,16,30,N/A,133.76,4.21,-2.39,98460,N/A
2007,4,8,17,30,N/A,143.34,4.63,-2.21,98450,N/A
2007,4,8,18,30,N/A,156.76,4.84,-2.0300000000000002,98470,N/A
2007,4,8,19,30,N/A,160.09,4.54,-1.8900000000000001,98490,N/A
2007,4,8,20,30,N/A,156.71,4.3,-1.77,98490,N/A
2007,4,8,21,30,N/A,144.17000000000002,4.23,-1.62,98470,N/A
2007,4,8,22,30,N/A,128.49,4.46,-1.68,98440,N/A
2007,4,8,23,30,N/A,111.81,4.45,-1.81,98450,N/A
2007,4,9,0,30,N/A,93.53,5.28,-2.47,98470,N/A
2007,4,9,1,30,N/A,94.05,5.14,-2.71,98470,N/A
2007,4,9,2,30,N/A,92.31,4.93,-2.68,98470,N/A
2007,4,9,3,30,N/A,87.5,4.66,-2.71,98470,N/A
2007,4,9,4,30,N/A,82.32000000000001,4.34,-2.71,98480,N/A
2007,4,9,5,30,N/A,78.32000000000001,4.84,-2.8000000000000003,98490,N/A
2007,4,9,6,30,N/A,79.47,4.0600000000000005,-2.61,98500,N/A
2007,4,9,7,30,N/A,81.93,4,-2.5100000000000002,98530,N/A
2007,4,9,8,30,N/A,78.81,3.87,-2.49,98550,N/A
2007,4,9,9,30,N/A,74.7,3.7800000000000002,-2.38,98560,N/A
2007,4,9,10,30,N/A,75.84,4.32,-2.24,98550,N/A
2007,4,9,11,30,N/A,80.05,5.0600000000000005,-2.14,98510,N/A
2007,4,9,12,30,N/A,79.76,5.64,-2,98470,N/A
2007,4,9,13,30,N/A,84.98,4.89,-1.78,98470,N/A
2007,4,9,14,30,N/A,88.77,3.8000000000000003,-1.62,98480,N/A
2007,4,9,15,30,N/A,95.02,3.59,-1.3900000000000001,98460,N/A
2007,4,9,16,30,N/A,84.36,2.46,-1.1300000000000001,98480,N/A
2007,4,9,17,30,N/A,108.02,2.5500000000000003,-0.91,98440,N/A
2007,4,9,18,30,N/A,130.58,1.56,-0.6,98450,N/A
2007,4,9,19,30,N/A,138.72,2.7600000000000002,-0.17,98450,N/A
2007,4,9,20,30,N/A,153.21,2.9,0,98450,N/A
2007,4,9,21,30,N/A,163.26,3.88,0.29,98430,N/A
2007,4,9,22,30,N/A,154.59,2.95,-0.17,98410,N/A
2007,4,9,23,30,N/A,156.99,3.08,-0.09,98420,N/A
2007,4,10,0,30,N/A,142.95000000000002,2.57,-0.11,98430,N/A
2007,4,10,1,30,N/A,146.74,3.4,-0.16,98430,N/A
2007,4,10,2,30,N/A,155.38,3.35,-0.42,98440,N/A
2007,4,10,3,30,N/A,155.29,2.95,-0.6900000000000001,98460,N/A
2007,4,10,4,30,N/A,156.1,3.19,-0.73,98480,N/A
2007,4,10,5,30,N/A,166.09,3.72,-0.8,98480,N/A
2007,4,10,6,30,N/A,165.9,3.8000000000000003,-0.9,98480,N/A
2007,4,10,7,30,N/A,156,3.43,-1.03,98490,N/A
2007,4,10,8,30,N/A,155.82,4.75,-0.51,98500,N/A
2007,4,10,9,30,N/A,138.94,4.69,-0.59,98490,N/A
2007,4,10,10,30,N/A,135.65,5.43,-0.58,98460,N/A
2007,4,10,11,30,N/A,135.98,6.13,-0.5700000000000001,98450,N/A
2007,4,10,12,30,N/A,135.5,6.0200000000000005,-0.53,98410,N/A
2007,4,10,13,30,N/A,136,6.140000000000001,-0.35000000000000003,98370,N/A
2007,4,10,14,30,N/A,127.54,5.79,0,98340,N/A
2007,4,10,15,30,N/A,119.13,5.59,0.55,98300,N/A
2007,4,10,16,30,N/A,105.75,5.64,0.88,98280,N/A
2007,4,10,17,30,N/A,82.88,7.66,0.79,98250,N/A
2007,4,10,18,30,N/A,77.2,8.81,1.3900000000000001,98220,N/A
2007,4,10,19,30,N/A,72.8,9.15,1.76,98220,N/A
2007,4,10,20,30,N/A,77.12,8.73,1.67,98200,N/A
2007,4,10,21,30,N/A,81.68,10.74,1.6300000000000001,98160,N/A
2007,4,10,22,30,N/A,81.94,10.98,1.3,98110,N/A
2007,4,10,23,30,N/A,90.05,11.040000000000001,1.51,98060,N/A
2007,4,11,0,30,N/A,91.9,11.620000000000001,1.23,98040,N/A
2007,4,11,1,30,N/A,100.96000000000001,11.84,1.26,98000,N/A
2007,4,11,2,30,N/A,106.44,12.44,1.1400000000000001,97970,N/A
2007,4,11,3,30,N/A,107.10000000000001,12.5,0.96,97890,N/A
2007,4,11,4,30,N/A,108.82000000000001,12.34,0.56,97840,N/A
2007,4,11,5,30,N/A,103.58,12.91,-0.6,97760,N/A
2007,4,11,6,30,N/A,102.84,14.030000000000001,-1.34,97690,N/A
2007,4,11,7,30,N/A,97.47,15.47,-1.53,97630,N/A
2007,4,11,8,30,N/A,89.88,15.41,-1.6,97580,N/A
2007,4,11,9,30,N/A,72.26,15.14,-1.4000000000000001,97490,N/A
2007,4,11,10,30,N/A,63.120000000000005,16.43,-1.55,97380,N/A
2007,4,11,11,30,N/A,50.06,16.94,-1.44,97240,N/A
2007,4,11,12,30,N/A,52.660000000000004,16.92,-1.42,97150,N/A
2007,4,11,13,30,N/A,49.120000000000005,17.09,-0.98,97070,N/A
2007,4,11,14,30,N/A,47.22,15.14,-0.59,97020,N/A
2007,4,11,15,30,N/A,50.550000000000004,14.870000000000001,-0.41000000000000003,96940,N/A
2007,4,11,16,30,N/A,48.57,16.53,-0.43,96880,N/A
2007,4,11,17,30,N/A,46.94,17.84,-0.42,96790,N/A
2007,4,11,18,30,N/A,39.910000000000004,15.76,-0.36,96750,N/A
2007,4,11,19,30,N/A,40.17,15.83,-0.34,96690,N/A
2007,4,11,20,30,N/A,38.31,14.950000000000001,-0.35000000000000003,96620,N/A
2007,4,11,21,30,N/A,36.67,14.91,-0.35000000000000003,96560,N/A
2007,4,11,22,30,N/A,33.480000000000004,14.63,-0.28,96490,N/A
2007,4,11,23,30,N/A,29.82,14.52,-0.24,96460,N/A
2007,4,12,0,30,N/A,24.51,14.56,-0.24,96440,N/A
2007,4,12,1,30,N/A,19.34,13.8,-0.2,96420,N/A
2007,4,12,2,30,N/A,16.490000000000002,13.27,-0.16,96440,N/A
2007,4,12,3,30,N/A,10.49,12.620000000000001,-0.18,96460,N/A
2007,4,12,4,30,N/A,4.13,11.92,-0.25,96510,N/A
2007,4,12,5,30,N/A,355.68,12,-0.46,96550,N/A
2007,4,12,6,30,N/A,351.88,12.17,-0.61,96620,N/A
2007,4,12,7,30,N/A,343.57,11.64,-1,96710,N/A
2007,4,12,8,30,N/A,341.15000000000003,11.68,-0.6,96830,N/A
2007,4,12,9,30,N/A,337.72,11.22,-0.01,96970,N/A
2007,4,12,10,30,N/A,331.26,10.63,0.43,97080,N/A
2007,4,12,11,30,N/A,322.95,10.17,0.98,97190,N/A
2007,4,12,12,30,N/A,322.28000000000003,9.39,1.81,97290,N/A
2007,4,12,13,30,N/A,319.24,8.96,2.96,97370,N/A
2007,4,12,14,30,N/A,323.53000000000003,9.700000000000001,3.7,97460,N/A
2007,4,12,15,30,N/A,321.38,8.6,4.08,97550,N/A
2007,4,12,16,30,N/A,313.1,11.16,3.77,97660,N/A
2007,4,12,17,30,N/A,315.44,10.790000000000001,3.94,97730,N/A
2007,4,12,18,30,N/A,327.7,10.91,3.54,97840,N/A
2007,4,12,19,30,N/A,327.86,12.85,2.9,97950,N/A
2007,4,12,20,30,N/A,330,12.36,1.56,98010,N/A
2007,4,12,21,30,N/A,328.67,11.8,0.99,98070,N/A
2007,4,12,22,30,N/A,319.22,11.34,0.74,98090,N/A
2007,4,12,23,30,N/A,324.14,10.65,1.02,98150,N/A
2007,4,13,0,30,N/A,318.94,9.700000000000001,0.37,98220,N/A
2007,4,13,1,30,N/A,304.82,10.07,-0.22,98290,N/A
2007,4,13,2,30,N/A,297.63,11.05,-0.02,98370,N/A
2007,4,13,3,30,N/A,298.49,11.06,0.22,98420,N/A
2007,4,13,4,30,N/A,296.76,11.15,-0.03,98500,N/A
2007,4,13,5,30,N/A,296.3,11.040000000000001,-0.23,98560,N/A
2007,4,13,6,30,N/A,297.85,9.81,-0.47000000000000003,98620,N/A
2007,4,13,7,30,N/A,292.16,8.5,0.65,98710,N/A
2007,4,13,8,30,N/A,287.11,7.49,1.6300000000000001,98750,N/A
2007,4,13,9,30,N/A,288.66,7.07,2.81,98770,N/A
2007,4,13,10,30,N/A,282.41,6.67,3.88,98760,N/A
2007,4,13,11,30,N/A,276.75,6.46,4.8100000000000005,98780,N/A
2007,4,13,12,30,N/A,282.65000000000003,6.6000000000000005,5.68,98760,N/A
2007,4,13,13,30,N/A,289.01,6.62,6.78,98740,N/A
2007,4,13,14,30,N/A,276.66,6.3100000000000005,7.03,98740,N/A
2007,4,13,15,30,N/A,272.29,6.18,7.2,98720,N/A
2007,4,13,16,30,N/A,263.26,5.83,7.21,98720,N/A
2007,4,13,17,30,N/A,247.97,5.61,7.23,98690,N/A
2007,4,13,18,30,N/A,253.76000000000002,6.94,7.3100000000000005,98690,N/A
2007,4,13,19,30,N/A,266.87,8.19,6.7,98690,N/A
2007,4,13,20,30,N/A,270.16,9.01,7.19,98680,N/A
2007,4,13,21,30,N/A,279.22,8.98,6.74,98640,N/A
2007,4,13,22,30,N/A,292.89,6.73,6.9,98570,N/A
2007,4,13,23,30,N/A,313.65000000000003,4.25,6.71,98590,N/A
2007,4,14,0,30,N/A,351.56,2.72,5.05,98590,N/A
2007,4,14,1,30,N/A,0.5700000000000001,2.22,4.14,98560,N/A
2007,4,14,2,30,N/A,18.81,1.6300000000000001,3.8000000000000003,98550,N/A
2007,4,14,3,30,N/A,35.82,1.77,2.85,98520,N/A
2007,4,14,4,30,N/A,55.07,2.18,2.7800000000000002,98510,N/A
2007,4,14,5,30,N/A,63.82,2.46,2.57,98480,N/A
2007,4,14,6,30,N/A,89.23,2.52,2.29,98480,N/A
2007,4,14,7,30,N/A,120.25,2.29,2.21,98480,N/A
2007,4,14,8,30,N/A,136.04,2.56,2.74,98470,N/A
2007,4,14,9,30,N/A,144.89000000000001,3.24,2.92,98430,N/A
2007,4,14,10,30,N/A,142.02,3.02,3.44,98400,N/A
2007,4,14,11,30,N/A,138.56,3.47,3.47,98360,N/A
2007,4,14,12,30,N/A,136.55,3.18,3.63,98310,N/A
2007,4,14,13,30,N/A,138.52,2.65,4.12,98250,N/A
2007,4,14,14,30,N/A,138,2.57,4.47,98220,N/A
2007,4,14,15,30,N/A,135.03,2.29,4.92,98180,N/A
2007,4,14,16,30,N/A,137.44,1.74,5.33,98170,N/A
2007,4,14,17,30,N/A,158.14000000000001,1.17,5.92,98140,N/A
2007,4,14,18,30,N/A,169.18,0.53,6.25,98140,N/A
2007,4,14,19,30,N/A,33.12,0.21,6.36,98140,N/A
2007,4,14,20,30,N/A,314.86,0.33,6.17,98110,N/A
2007,4,14,21,30,N/A,302.16,0.63,5.83,98080,N/A
2007,4,14,22,30,N/A,289.16,1.19,5.78,98030,N/A
2007,4,14,23,30,N/A,283.42,1.1,5.89,98010,N/A
2007,4,15,0,30,N/A,338.14,1.68,4.8,98000,N/A
2007,4,15,1,30,N/A,355.17,4.7,3.08,98010,N/A
2007,4,15,2,30,N/A,348.45,4.18,3.19,98000,N/A
2007,4,15,3,30,N/A,348.67,2.71,3.61,97990,N/A
2007,4,15,4,30,N/A,352.61,3.06,3.08,98010,N/A
2007,4,15,5,30,N/A,271.69,0.9500000000000001,4.1,97980,N/A
2007,4,15,6,30,N/A,280.59000000000003,1.07,3.5500000000000003,97980,N/A
2007,4,15,7,30,N/A,335.15000000000003,0.97,3.46,98010,N/A
2007,4,15,8,30,N/A,348.37,2.07,4.48,98030,N/A
2007,4,15,9,30,N/A,351.41,2.41,6.0200000000000005,98050,N/A
2007,4,15,10,30,N/A,31.19,3.2,7.21,98050,N/A
2007,4,15,11,30,N/A,52.22,4.71,5.66,98080,N/A
2007,4,15,12,30,N/A,36.07,6.13,4.87,98100,N/A
2007,4,15,13,30,N/A,46.33,6.51,2.98,98130,N/A
2007,4,15,14,30,N/A,37.980000000000004,6.07,3.4,98150,N/A
2007,4,15,15,30,N/A,39.58,7.19,3.43,98180,N/A
2007,4,15,16,30,N/A,38.79,6.15,3.48,98220,N/A
2007,4,15,17,30,N/A,32.47,5.91,4.22,98220,N/A
2007,4,15,18,30,N/A,26.13,6.8500000000000005,4.9,98260,N/A
2007,4,15,19,30,N/A,21.42,6.61,4.3500000000000005,98300,N/A
2007,4,15,20,30,N/A,28.79,9.31,5.04,98310,N/A
2007,4,15,21,30,N/A,23.45,10.18,4.34,98310,N/A
2007,4,15,22,30,N/A,14.88,7.84,4.2,98290,N/A
2007,4,15,23,30,N/A,14.23,7.17,3.81,98310,N/A
2007,4,16,0,30,N/A,355.61,8.040000000000001,3.5100000000000002,98320,N/A
2007,4,16,1,30,N/A,357.14,8.83,4.04,98350,N/A
2007,4,16,2,30,N/A,353.45,8.34,4.55,98380,N/A
2007,4,16,3,30,N/A,343.07,8.16,5.4,98380,N/A
2007,4,16,4,30,N/A,334.87,10.11,3.89,98420,N/A
2007,4,16,5,30,N/A,336.21,10.16,3.94,98450,N/A
2007,4,16,6,30,N/A,326.95,8.540000000000001,3.43,98490,N/A
2007,4,16,7,30,N/A,325.75,6.53,4.58,98530,N/A
2007,4,16,8,30,N/A,324.09000000000003,6.45,6.5200000000000005,98550,N/A
2007,4,16,9,30,N/A,323.19,6.69,8.1,98540,N/A
2007,4,16,10,30,N/A,331.85,7.08,9.59,98500,N/A
2007,4,16,11,30,N/A,338.38,6.92,10.620000000000001,98460,N/A
2007,4,16,12,30,N/A,342.51,5.94,11.64,98430,N/A
2007,4,16,13,30,N/A,60.28,3.71,8.98,98400,N/A
2007,4,16,14,30,N/A,86.83,2.77,8.27,98390,N/A
2007,4,16,15,30,N/A,103.79,2.4,8.55,98350,N/A
2007,4,16,16,30,N/A,140.76,1.94,8.86,98330,N/A
2007,4,16,17,30,N/A,163.73,2.56,9.290000000000001,98290,N/A
2007,4,16,18,30,N/A,206.96,1.72,10.41,98270,N/A
2007,4,16,19,30,N/A,137.28,2.57,8.46,98280,N/A
2007,4,16,20,30,N/A,162.28,2.0300000000000002,8.39,98260,N/A
